FOLIO,Sexo:,Edad:,Ciudad donde reside.,P1_1am,"¿Alguna otra? Otra? (OTRAS MENCIONES, INSISTIR)","¿Alguna otra? Otra? (OTRAS MENCIONES, INSISTIR)","¿Alguna otra? Otra? (OTRAS MENCIONES, INSISTIR)","¿Alguna otra? Otra? (OTRAS MENCIONES, INSISTIR)","¿Alguna otra? Otra? (OTRAS MENCIONES, INSISTIR)","¿Alguna otra? Otra? (OTRAS MENCIONES, INSISTIR)","¿Alguna otra? Otra? (OTRAS MENCIONES, INSISTIR)","¿Alguna otra? Otra? (OTRAS MENCIONES, INSISTIR)","¿Alguna otra? Otra? (OTRAS MENCIONES, INSISTIR)","¿Alguna otra? Otra? (OTRAS MENCIONES, INSISTIR)","¿Alguna otra? Otra? (OTRAS MENCIONES, INSISTIR)","¿Alguna otra? Otra? (OTRAS MENCIONES, INSISTIR)","¿Alguna otra? Otra? (OTRAS MENCIONES, INSISTIR)","¿Alguna otra? Otra? (OTRAS MENCIONES, INSISTIR)","¿Alguna otra? Otra? (OTRAS MENCIONES, INSISTIR)","¿Alguna otra? Otra? (OTRAS MENCIONES, INSISTIR)","¿Alguna otra? Otra? (OTRAS MENCIONES, INSISTIR)","¿Alguna otra? Otra? (OTRAS MENCIONES, INSISTIR)","¿Alguna otra? Otra? (OTRAS MENCIONES, INSISTIR)","¿Alguna otra? Otra? (OTRAS MENCIONES, INSISTIR)","¿Alguna otra? Otra? (OTRAS MENCIONES, INSISTIR)","¿Alguna otra? Otra? (OTRAS MENCIONES, INSISTIR)","De los siguientes lugares, podría indicarme ¿en cuál sí compraría y en cuál no compraría una batería para automóvil?","De los siguientes lugares, podría indicarme ¿en cuál sí compraría y en cuál no compraría una batería para automóvil?","De los siguientes lugares, podría indicarme ¿en cuál sí compraría y en cuál no compraría una batería para automóvil?","De los siguientes lugares, podría indicarme ¿en cuál sí compraría y en cuál no compraría una batería para automóvil?","De los siguientes lugares, podría indicarme ¿en cuál sí compraría y en cuál no compraría una batería para automóvil?","De los siguientes lugares, podría indicarme ¿en cuál sí compraría y en cuál no compraría una batería para automóvil?","De los siguientes lugares, podría indicarme ¿en cuál sí compraría y en cuál no compraría una batería para automóvil?","De los siguientes lugares, podría indicarme ¿en cuál sí compraría y en cuál no compraría una batería para automóvil?","De los siguientes lugares, podría indicarme ¿en cuál sí compraría y en cuál no compraría una batería para automóvil?","De los siguientes lugares, podría indicarme ¿en cuál sí compraría y en cuál no compraría una batería para automóvil?","De los siguientes lugares, podría indicarme ¿en cuál sí compraría y en cuál no compraría una batería para automóvil?","De los siguientes lugares, podría indicarme ¿en cuál sí compraría y en cuál no compraría una batería para automóvil?","De los siguientes lugares, podría indicarme ¿en cuál sí compraría y en cuál no compraría una batería para automóvil?","De los siguientes lugares, podría indicarme ¿en cuál sí compraría y en cuál no compraría una batería para automóvil?","De los siguientes lugares, podría indicarme ¿en cuál sí compraría y en cuál no compraría una batería para automóvil?","De los siguientes lugares, podría indicarme ¿en cuál sí compraría y en cuál no compraría una batería para automóvil?","De los siguientes lugares, podría indicarme ¿en cuál sí compraría y en cuál no compraría una batería para automóvil?","De los siguientes lugares, podría indicarme ¿en cuál sí compraría y en cuál no compraría una batería para automóvil?","De los siguientes lugares, podría indicarme ¿en cuál sí compraría y en cuál no compraría una batería para automóvil?","De los siguientes lugares, podría indicarme ¿en cuál sí compraría y en cuál no compraría una batería para automóvil?","De los siguientes lugares, podría indicarme ¿en cuál sí compraría y en cuál no compraría una batería para automóvil?",¿Por qué sí compraría una batería para atomóvil en …?,¿Por qué sí compraría una batería para atomóvil en …?,¿Por qué sí compraría una batería para atomóvil en …?,¿Por qué sí compraría una batería para atomóvil en …?,¿Por qué sí compraría una batería para atomóvil en …?,¿Por qué sí compraría una batería para atomóvil en …?,¿Por qué sí compraría una batería para atomóvil en …?,¿Por qué sí compraría una batería para atomóvil en …?,¿Por qué sí compraría una batería para atomóvil en …?,¿Por qué sí compraría una batería para atomóvil en …?,¿Por qué sí compraría una batería para atomóvil en …?,¿Por qué sí compraría una batería para atomóvil en …?,¿Por qué sí compraría una batería para atomóvil en …?,¿Por qué sí compraría una batería para atomóvil en …?,¿Por qué sí compraría una batería para atomóvil en …?,¿Por qué sí compraría una batería para atomóvil en …?,¿Por qué sí compraría una batería para atomóvil en …?,¿Por qué sí compraría una batería para atomóvil en …?,¿Por qué sí compraría una batería para atomóvil en …?,¿Por qué sí compraría una batería para atomóvil en …?,¿Por qué sí compraría una batería para atomóvil en …?,¿Por qué sí compraría una batería para atomóvil en …?,¿Por qué sí compraría una batería para atomóvil en …?,¿Por qué sí compraría una batería para atomóvil en …?,¿Por qué sí compraría una batería para atomóvil en …?,¿Por qué sí compraría una batería para atomóvil en …?,¿Por qué sí compraría una batería para atomóvil en …?,¿Por qué sí compraría una batería para atomóvil en …?,¿Por qué sí compraría una batería para atomóvil en …?,¿Por qué sí compraría una batería para atomóvil en …?,¿Por qué sí compraría una batería para atomóvil en …?,¿Por qué sí compraría una batería para atomóvil en …?,¿Por qué sí compraría una batería para atomóvil en …?,¿Por qué sí compraría una batería para atomóvil en …?,¿Por qué sí compraría una batería para atomóvil en …?,¿Por qué sí compraría una batería para atomóvil en …?,¿Por qué sí compraría una batería para atomóvil en …?,¿Por qué sí compraría una batería para atomóvil en …?,¿Por qué sí compraría una batería para atomóvil en …?,¿Por qué sí compraría una batería para atomóvil en …?,¿Por qué sí compraría una batería para atomóvil en …?,¿Por qué sí compraría una batería para atomóvil en …?,¿Por qué sí compraría una batería para atomóvil en …?,¿Por qué sí compraría una batería para atomóvil en …?,¿Por qué sí compraría una batería para atomóvil en …?,¿Por qué sí compraría una batería para atomóvil en …?,¿Por qué sí compraría una batería para atomóvil en …?,¿Por qué sí compraría una batería para atomóvil en …?,¿Por qué NO compraría una batería para atomóvil en …?,¿Por qué NO compraría una batería para atomóvil en …?,¿Por qué NO compraría una batería para atomóvil en …?,¿Por qué NO compraría una batería para atomóvil en …?,¿Por qué NO compraría una batería para atomóvil en …?,¿Por qué NO compraría una batería para atomóvil en …?,¿Por qué NO compraría una batería para atomóvil en …?,¿Por qué NO compraría una batería para atomóvil en …?,¿Por qué NO compraría una batería para atomóvil en …?,¿Por qué NO compraría una batería para atomóvil en …?,¿Por qué NO compraría una batería para atomóvil en …?,¿Por qué NO compraría una batería para atomóvil en …?,¿Por qué NO compraría una batería para atomóvil en …?,¿Por qué NO compraría una batería para atomóvil en …?,,¿Por qué NO compraría una batería para atomóvil en …?,¿Por qué NO compraría una batería para atomóvil en …?,¿Por qué NO compraría una batería para atomóvil en …?,¿Por qué NO compraría una batería para atomóvil en …?,¿Por qué NO compraría una batería para atomóvil en …?,¿Por qué NO compraría una batería para atomóvil en …?,¿Por qué NO compraría una batería para atomóvil en …?,¿Por qué NO compraría una batería para atomóvil en …?,¿Por qué NO compraría una batería para atomóvil en …?,¿Por qué NO compraría una batería para atomóvil en …?,¿Por qué NO compraría una batería para atomóvil en …?,¿Por qué NO compraría una batería para atomóvil en …?,¿Por qué NO compraría una batería para atomóvil en …?,¿Por qué NO compraría una batería para atomóvil en …?,¿Por qué NO compraría una batería para atomóvil en …?,¿Por qué NO compraría una batería para atomóvil en …?,¿Por qué NO compraría una batería para atomóvil en …?,¿Por qué NO compraría una batería para atomóvil en …?,¿Por qué NO compraría una batería para atomóvil en …?,Independientemente de baterías o compras de accesorios para automóviles. ¿cuál es su frecuencia de compra al mes en las siguientes tiendas o establecimientos?,Independientemente de baterías o compras de accesorios para automóviles. ¿cuál es su frecuencia de compra al mes en las siguientes tiendas o establecimientos?,Independientemente de baterías o compras de accesorios para automóviles. ¿cuál es su frecuencia de compra al mes en las siguientes tiendas o establecimientos?,Independientemente de baterías o compras de accesorios para automóviles. ¿cuál es su frecuencia de compra al mes en las siguientes tiendas o establecimientos?,Independientemente de baterías o compras de accesorios para automóviles. ¿cuál es su frecuencia de compra al mes en las siguientes tiendas o establecimientos?,Independientemente de baterías o compras de accesorios para automóviles. ¿cuál es su frecuencia de compra al mes en las siguientes tiendas o establecimientos?,Independientemente de baterías o compras de accesorios para automóviles. ¿cuál es su frecuencia de compra al mes en las siguientes tiendas o establecimientos?,Independientemente de baterías o compras de accesorios para automóviles. ¿cuál es su frecuencia de compra al mes en las siguientes tiendas o establecimientos?,Independientemente de baterías o compras de accesorios para automóviles. ¿cuál es su frecuencia de compra al mes en las siguientes tiendas o establecimientos?,Independientemente de baterías o compras de accesorios para automóviles. ¿cuál es su frecuencia de compra al mes en las siguientes tiendas o establecimientos?,Independientemente de baterías o compras de accesorios para automóviles. ¿cuál es su frecuencia de compra al mes en las siguientes tiendas o establecimientos?,Independientemente de baterías o compras de accesorios para automóviles. ¿cuál es su frecuencia de compra al mes en las siguientes tiendas o establecimientos?,Independientemente de baterías o compras de accesorios para automóviles. ¿cuál es su frecuencia de compra al mes en las siguientes tiendas o establecimientos?,Independientemente de baterías o compras de accesorios para automóviles. ¿cuál es su frecuencia de compra al mes en las siguientes tiendas o establecimientos?,Independientemente de baterías o compras de accesorios para automóviles. ¿cuál es su frecuencia de compra al mes en las siguientes tiendas o establecimientos?
668,Hombre,25 - 34,Culiacán,Refaccionaria Tradicional,Soriana,,,,,,,City Club,,,,Famsa,,,,Autozone,,,,,,,Sí,,,,,,,No,,,,No,,,,Sí,,,Sí,,,Por comodidad / Es práctico / Fácil,Por la ubicación / Le queda cerca,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Precio accesible / Precio económico,,,,,,,Tiene productos de calidad,Tienen variedad de productos y marcas,,,,,,,,,,,,,,,,,,,No le brinda confianza / No es confiable,,,,,,Acostumbra a comprar en otro tipo de lugar,,,,,,,,,,,,,,,,,,Más de una vez por semana,Cada 5 meses,,,Con menor frecuencia,Quincenal,Con menor frecuencia,Con menor frecuencia,Con menor frecuencia,Mensual,Nunca,Una vez por semana,Cuatrimestral,Con menor frecuencia,Con menor frecuencia
669,Hombre,35 - 44,Monterrey,Coppel,,,,,,,Bodega Aurrera,,,,,,,,,,,,,,,,,,,,,,Sí,,,,Sí,,,,,,,,,,,,,,,,,,,,,,,,Buena atención / servicio,,,,,,,Promociones / Descuentos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mensual,,,,,,,,Trimestral,,,,,,Cada 5 meses
670,Hombre,35 - 44,Monterrey,Famsa,,,,,,,,,,,Coppel,,,,,,,,,,,,,,,,,,,,,,Sí,Sí,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Facilidades de pago/ Meses sin intereses / Crédito,,,Precio accesible / Precio económico,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mensual,,,,,
671,Hombre,25 - 34,Guadalajara,Autozone,,,,,,,,,,,Coppel,,,,,,,,Refaccionaria Tradicional,,,,,,,,,,,,,,Sí,,,,,Sí,,,Sí,,,,,,,,,,,,,,,,,,,,,,,Facilidades de pago/ Meses sin intereses / Crédito,,,,,,,,,,,Tienen en existencias / Encuentra la que necesita,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Quincenal,Mensual,Con menor frecuencia,Con menor frecuencia,Con menor frecuencia,Más de una vez por semana,Con menor frecuencia,Con menor frecuencia,Quincenal,Mensual,Nunca,Una vez por semana,Nunca,Nunca,Una vez por semana
672,Hombre,35 - 44,Culiacán,Refaccionaria Tradicional,,,,,,,,,,,,,,,,Autozone,,,,Taller mecánico eléctrico,Centros de servicio LTH,,,,,,,,,,,,,,,,,Sí,,,No,No,Sí,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Brindan servicio completo / Revisión del automóvil / Manteni,Promociones / Descuentos,Buena atención / servicio,,,,,,,,,,Tiene productos de calidad,Buena atención / servicio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Lentitud en el servicio,,Venden baterías usadas / reconstruidas / no originales,Brindan menos garantía / No dan garantía,,,Quincenal,Con menor frecuencia,,,Trimestral,Más de una vez por semana,,Mensual,Con menor frecuencia,,,,Trimestral,Con menor frecuencia,No especificó
673,Hombre,25 - 34,Monterrey,Centros de servicio LTH,,,,,,,,,,,,,,,,Autozone,,,,,,,,,,,,,,,,,,,,,,Sí,,,,,Sí,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Buena atención / servicio,,,,,,,,,,,,Precio accesible / Precio económico,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mensual,Mensual,,,,Cada 5 meses
674,Hombre,25 - 34,Veracruz,Chedraui,,,,,,,Bodega Aurrera,City Club,Costco,,Coppel,,,,Liverpool,,,,,,Centros de servicio LTH,,,,,No,,,No,No,,,Sí,,,,Sí,,,,,,Sí,,,,,,,,,,,,,,,,,,,,,88.00,,,,,,,,,Facilidades de pago/ Meses sin intereses / Crédito,,,,,,,,,,,,,,Buena atención / servicio,,,,,,,,,,Son de menor calidad,,,,Brindan un mal servicio / atención,Lentitud en el servicio,,,,,,,,,,,,,,,,,,,,,,,,Más de una vez por semana,,,,,Una vez por semana,,,Bimestral,,,,,,Con menor frecuencia
675,Hombre,45 - 54,Monterrey,Famsa,,,,,,,,,,Sam´s,,,,,,,,,,,Centros de servicio LTH,,,,,,,,,,,Sí,,Sí,,,,,,,,,Sí,,,,,,,,,,,,,,,,,,,Le brinda confianza / Es confiable,,,,,Le brinda confianza / Es confiable,,,,,,,,,,,,,,,,,,,,Tienen variedad de productos y marcas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mensual,Mensual,Bimestral,,,,
676,Hombre,35 - 44,Monterrey,Coppel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Sí,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Facilidades de pago/ Meses sin intereses / Crédito,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Bimestral,,,,,,,,Cuatrimestral,Mensual,,,,,
677,Hombre,18 - 24,Veracruz,City Club,Soriana,,,,,,,,,,,,Elektra,,,Autozone,,,,,Centros de servicio LTH,,No,,,,,,,No,,,,,Sí,,,Sí,,,,,Sí,,,,,,,,,,,,,,,,,,,,,,,,,,Facilidades de pago/ Meses sin intereses / Crédito,,,,,,Tienen variedad de productos y marcas,,,,,,,,,,,,Buena atención / servicio,Precio accesible / Precio económico,,,,Otro,,,,,,,,,,Brindan un mal servicio / atención,,,,,,,,,,,,,,,,,,,,,,,,Más de una vez por semana,Bimestral,,,,,,,,,Nunca,,,,Cada 5 meses
678,Hombre,25 - 34,Monterrey,Soriana,,,,,,,,,,,,,,,,,,,,,Centros de servicio LTH,,Sí,,,,,,,,,,,,,,,,,,,,Sí,Buena atención / servicio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Promociones / Descuentos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mensual,,,,,,,,,,Trimestral,,,,
679,Hombre,25 - 34,Culiacán,Refaccionaria Tradicional,Soriana,,,,,,,,,Sam´s,,,,Sears,,Autozone,,,,,,,Sí,,,,,,,,,Sí,,,,Sí,,Sí,,,Sí,,,Promociones / Descuentos,,,,,,,,,,,,,,,,,,Precio accesible / Precio económico,,,,,,,,,Promociones / Descuentos,,,,Toman en cuenta la pila vieja / Descuento por la pila,,,,,,,Le recomendaron ese lugar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Más de una vez por semana,Cuatrimestral,Nunca,Nunca,Nunca,No especificó,Nunca,Quincenal,Mensual,Mensual,No especificó,Con menor frecuencia,Con menor frecuencia,Con menor frecuencia,Con menor frecuencia
680,Hombre,25 - 34,Mérida,Bodega Aurrera,,,Walmart,,,,,,,,,,,,,,,,,Taller mecánico eléctrico,,,,,Sí,,,,Sí,,,,,,,,,,,,,,,,,,,,Promociones / Descuentos,,,,,,,,Precio accesible / Precio económico,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Más de una vez por semana,Con menor frecuencia,Una vez por semana,Quincenal,Nunca,Diario,Nunca,Con menor frecuencia,Una vez por semana,Más de una vez por semana,Mensual,Una vez por semana,Quincenal,Mensual,Más de una vez por semana
681,Hombre,35 - 44,Veracruz,Liverpool,Soriana,,,Chedraui,,,,,,Sam´s,,,,,,,,,,,Centros de servicio LTH,,No,,,No,,,,,,Sí,,,,,Sí,,,,,,Sí,,,,,,,,,,,,,,,,,,,Otro,,,,,,,,,,,Tiene productos de calidad,,,,,,,,,,,,,,Precio accesible / Precio económico,,,,,No tiene variedad,,,,,Les falta personal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Más de una vez por semana,,,Bimestral,,,,,,,Cuatrimestral,,,Con menor frecuencia,
682,Hombre,55 o más,Veracruz,Taller mecánico eléctrico,,,,Chedraui,,HEB,,,,,Coppel,,,,,,,,,,Centros de servicio LTH,,,,,No,,No,,,,,Sí,,,,,,,,,Sí,Sí,,,,,,,,,,,,,,,,,,,,,Facilidades de pago/ Meses sin intereses / Crédito,,,,,,,,,,,,,,,,,,,,,Buena atención / servicio,,Tienen variedad de productos y marcas,,,,,,,,,,No tiene existencias / No encuentra la que busca,,,Les falta personal,,,,,,,,,,,,,,,,,,,,,,,,,,Más de una vez por semana,Quincenal,,Cuatrimestral,,,,,,,,,,Trimestral,
683,Hombre,18 - 24,Culiacán,Autozone,,,,,,,,,,,,,Elektra,,,,,,Refaccionaria Tradicional,Taller mecánico eléctrico,Centros de servicio LTH,,,,,,,,,,,,,,No,,,Sí,,,Sí,Sí,Sí,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Le recomendaron ese lugar,Buena atención / servicio,,,,,,Precio accesible / Precio económico,Tienen variedad de productos y marcas,,Precio accesible / Precio económico,Brindan el servicio de instalación,Buena atención / servicio,Brinda garantía / Mayor garantía,,,,,,,,,,,,,,,,,,,,,No tiene variedad,Precios más elevados,,,,,,,,,,,,,,,,Quincenal,Con menor frecuencia,,,Nunca,Con menor frecuencia,Con menor frecuencia,Con menor frecuencia,Con menor frecuencia,Mensual,Nunca,Una vez por semana,Con menor frecuencia,Con menor frecuencia,Con menor frecuencia
684,Hombre,35 - 44,Mérida,Autozone,,,,,,,,,,,,,,,,,,,Refaccionaria Tradicional,Taller mecánico eléctrico,,,,,,,,,,,,,,,,,,Sí,,,Sí,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Tiene productos de calidad,,,,,,,Tiene productos de calidad,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Una vez por semana,Con menor frecuencia,Una vez por semana,Más de una vez por semana,Nunca,Más de una vez por semana,Nunca,Más de una vez por semana,Nunca,Más de una vez por semana,Mensual,Quincenal,Una vez por semana,Más de una vez por semana,Una vez por semana
685,Hombre,35 - 44,Veracruz,Taller mecánico eléctrico,Soriana,,,Chedraui,,,Bodega Aurrera,,,,Coppel,,,,Liverpool,,,,,,Centros de servicio LTH,,No,,,No,,,No,,,,,,,,Sí,,,,,Sí,Sí,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Facilidades de pago/ Meses sin intereses / Crédito,,,,,,,,,,,,Precio accesible / Precio económico,,Tiene productos de calidad,,,,,No tiene variedad,,,,,Brindan un mal servicio / atención,,,,Otro,,,,,,,,,,,,,,,,,,,,,,,,,Una vez por semana,,Una vez por semana,,,,,Bimestral,,Trimestral,,,,Mensual,
686,Hombre,35 - 44,Guadalajara,Refaccionaria Tradicional,,Mercado Soriana,,,,,,,,,,,,,,Autozone,,,,,,,,Sí,,,,,,,,,,,,,,Sí,,,Sí,,,,,,Precio accesible / Precio económico,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Toman en cuenta la pila vieja / Descuento por la pila,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Quincenal,Mensual,Mensual,Con menor frecuencia,Con menor frecuencia,Una vez por semana,Mensual,Mensual,Mensual,Mensual,Con menor frecuencia,Quincenal,Quincenal,Con menor frecuencia,Más de una vez por semana
687,Hombre,35 - 44,Veracruz,Coppel,,,Walmart,Chedraui,,,,,,,,,,,,,Red LTH,,,,Centros de servicio LTH,,,,No,No,,,,,,,Sí,,,,,,Sí,,,,Sí,,,,,,,,,,,,,,,,,,,,,Buena atención / servicio,,,,,,,,,,,,,,Personal capacitado / Especialistas,,,,,,,,,Tienen variedad de productos y marcas,,,,,,,,Brindan un mal servicio / atención,,Lentitud en el servicio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mensual,,,,,Bimestral,,,,Con menor frecuencia,,,,Semestral,
688,Mujer,25 - 34,Culiacán,Refaccionaria Tradicional,,Mercado Soriana,,,,,,City Club,Costco,Sam´s,,,,,,,,,,,,,,Sí,,,,,,No,No,Sí,,,,,,,,,Sí,,,,,,Por la ubicación / Le queda cerca,Precio accesible / Precio económico,,,,,,,,,,,,,,Precio accesible / Precio económico,Promociones / Descuentos,,,,,,,,,,,,,,,,,,,Tienen variedad de productos y marcas,Precio accesible / Precio económico,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Más de una vez por semana,Con menor frecuencia,,,Con menor frecuencia,Quincenal,Mensual,Quincenal,Semestral,,,,Trimestral,Con menor frecuencia,Con menor frecuencia
689,Hombre,35 - 44,Mérida,Walmart,,,,,Comercial Mexicana,,,,,,,,,,,,,,,,Centros de servicio LTH,,,,Sí,,Sí,,,,,,,,,,,,,,,,,,,,,,Precio accesible / Precio económico,,,,,Por comodidad / Es práctico / Fácil,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Más de una vez por semana,Quincenal,Más de una vez por semana,Una vez por semana,Nunca,Diario,Con menor frecuencia,Nunca,Una vez por semana,Más de una vez por semana,Con menor frecuencia,Más de una vez por semana,Con menor frecuencia,Con menor frecuencia,Una vez por semana
690,Hombre,25 - 34,Veracruz,Liverpool,Soriana,,,,,HEB,,,,Sam´s,,,,Sears,,,,,,,Centros de servicio LTH,,No,,,,,No,,,,Sí,,,,,Sí,,,,,,Sí,,,,,,,,,,,,,,,,,,,Buena atención / servicio,,,,,,,,,,,Buena atención / servicio,,,,,,,,,,,,,,Buena atención / servicio,,,,,Son de menor calidad,,,,,,,,Brindan un mal servicio / atención,,,,,,,,,,,,,,,,,,,,,,,,,,Más de una vez por semana,,,,,,Quincenal,,,Trimestral,,,,Trimestral,
692,Hombre,35 - 44,Mérida,Walmart,,Mercado Soriana,,,,,,,,,,,,,,,,,,Taller mecánico eléctrico,,,,Sí,Sí,,,,,,,,,,,,,,,,,,,,,,Le recomendaron ese lugar,,Promociones / Descuentos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Una vez por semana,Quincenal,Una vez por semana,Una vez por semana,Nunca,Diario,Con menor frecuencia,Nunca,Una vez por semana,Más de una vez por semana,Con menor frecuencia,Más de una vez por semana,Con menor frecuencia,Nunca,Más de una vez por semana
693,Hombre,35 - 44,Guadalajara,Autozone,,,Walmart,,,,,,Costco,,,,,,,,,,,,,,,,Sí,,,,,,Sí,,,,,,,Sí,,,,,,,,,,,Por comodidad / Es práctico / Fácil,,,,,,,,,,,,,,,,,,,,,,,,,,Siempre compra en ese lugar / Costumbre / Cliente frecuente,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mensual,Una vez por semana,Con menor frecuencia,Con menor frecuencia,Nunca,Mensual,Con menor frecuencia,Trimestral,Con menor frecuencia,Mensual,Bimestral,Con menor frecuencia,Con menor frecuencia,Mensual,Más de una vez por semana
694,Mujer,18 - 24,Culiacán,Refaccionaria Tradicional,,,,,,,,,Costco,,,,,Sears,,Autozone,,,,,Centros de servicio LTH,,,,,,,,,,No,,,,,Sí,,Sí,,,No,,Sí,,,,,,,,,,,,,,,,,,,,,,,,,,,,Es un lugar de prestigio,,,,Buena atención / servicio,,,,,,,,,,,,Tiene productos de calidad,,,,,,,,,,,,,,,,No le gusta / No es de su preferencia,,,,,,,,,,,,,,,,,Lentitud en el servicio,Brindan un mal servicio / atención,,,,,Quincenal,Quincenal,,,Con menor frecuencia,Con menor frecuencia,Mensual,Quincenal,Mensual,,,,Bimestral,Bimestral,Con menor frecuencia
695,Hombre,35 - 44,Mérida,Coppel,Soriana,,,,,,,,,,,,,,,,,,,,Centros de servicio LTH,,Sí,,,,,,,,,,Sí,,,,,,,,,,,Precio accesible / Precio económico,,,,,,,,,,,,,,,,,,,,Promociones / Descuentos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mensual,Con menor frecuencia,Más de una vez por semana,Con menor frecuencia,Nunca,Diario,Nunca,Mensual,Con menor frecuencia,Más de una vez por semana,Con menor frecuencia,Más de una vez por semana,Con menor frecuencia,Con menor frecuencia,Una vez por semana
696,Hombre,35 - 44,Guadalajara,Autozone,,,,,,,,,,,,,,,Liverpool,,,,Refaccionaria Tradicional,,,,,,,,,,,,,,,,,,Sí,Sí,,,Sí,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Tiene productos de calidad,,Tienen en existencias / Encuentra la que necesita,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mensual,Más de una vez por semana,Con menor frecuencia,Con menor frecuencia,Con menor frecuencia,Quincenal,Con menor frecuencia,Con menor frecuencia,Una vez por semana,Con menor frecuencia,Con menor frecuencia,Con menor frecuencia,Quincenal,Quincenal,Quincenal
697,Hombre,35 - 44,Culiacán,Refaccionaria Tradicional,,,,,,,,,Costco,,Coppel,,,Sears,,Autozone,,,,,Centros de servicio LTH,Internet / Compras en línea,,,,,,,,,No,,No,,,Sí,,No,,,Sí,,Sí,,,,,,,,,,,,,,,,,,,,,,,,,,,,Promociones / Descuentos,,,,,,,,,,,Le brinda confianza / Es confiable,Rapidez,,,,Brindan el servicio de instalación,Buena atención / servicio,,Brindan entrega a domicilio,Promociones / Descuentos,,,,,,,,,,,,No le brinda confianza / No es confiable,,,,No tiene variedad,,,,,,,,No tiene variedad,,,,,,,,,,,Quincenal,Mensual,,,,,Con menor frecuencia,Quincenal,Mensual,Mensual,,,Bimestral,No especificó,Con menor frecuencia
698,Hombre,25 - 34,Guadalajara,Autozone,,,Walmart,,,,,,,Sam´s,,,,,,,,,,,,,,,Sí,,,,,,,Sí,,,,,,Sí,,,,,,,,,,,Tienen variedad de productos y marcas,,,,,,,,,,,,,,,,,,,,,,,,,,Tienen en existencias / Encuentra la que necesita,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Quincenal,Quincenal,Mensual,Bimestral,Nunca,Una vez por semana,Quincenal,Quincenal,Mensual,Mensual,Mensual,Quincenal,Bimestral,Bimestral,Mensual
